image_id,product_id,filename,relative_path,category,master_category,sub_category,article_type,gender,base_colour,season,year,usage,product_display_name,width,height,file_size_bytes
47171,47171,47171.jpg,data/images/47171.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Summer,2012,Casual,Ganuchi Men Black Sandals,60,80,20599
26146,26146,26146.jpg,data/images/26146.jpg,Apparel,Apparel,Bottomwear,Trousers,Men,Charcoal,Summer,2012,Formal,John Miller Men Striped Charcoal Trousers,60,80,2389
3724,3724,3724.jpg,data/images/3724.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Green,Summer,2011,Casual,Lee Women's Green T-shirt,60,80,28382
29932,29932,29932.jpg,data/images/29932.jpg,Accessories,Accessories,Watches,Watches,Women,Black,Winter,2016,Casual,Police Women Black Dial Watch PL12896BS,60,80,23525
48139,48139,48139.jpg,data/images/48139.jpg,Accessories,Accessories,Wallets,Wallets,Women,Magenta,Winter,2016,Casual,Fossil Women Magenta Wallet,60,80,12238
30023,30023,30023.jpg,data/images/30023.jpg,Accessories,Accessories,Watches,Watches,Women,White,Winter,2016,Casual,Kenneth Cole Women White Chronograph Watch,60,80,23904
27094,27094,27094.jpg,data/images/27094.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Red,Summer,2012,Ethnic,Aneri Women Gazal Red Kurta,60,80,2318
18649,18649,18649.jpg,data/images/18649.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Men,Grey,Fall,2011,Casual,Fila Men Ocassion Grey Slippers,60,80,14319
54566,54566,54566.jpg,data/images/54566.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Khaki,Summer,2012,Ethnic,Sushilas Women Printed Khaki Kurta,60,80,25624
10424,10424,10424.jpg,data/images/10424.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Red,Fall,2011,Casual,United Colors of Benetton Women Red Polo T-shirt,60,80,1901
24611,24611,24611.jpg,data/images/24611.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Brown,Fall,2011,Casual,Solognac Men Brown T-shirt,60,80,2708
32774,32774,32774.jpg,data/images/32774.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2012,Casual,DC Comics Men Green Lantern Black T-shirt,60,80,2212
56231,56231,56231.jpg,data/images/56231.jpg,Apparel,Apparel,Loungewear and Nightwear,Night suits,Men,Grey,Summer,2016,Casual,SDL by Sweet Dreams Men Grey Pyjama Set,60,80,20844
37206,37206,37206.jpg,data/images/37206.jpg,Apparel,Apparel,Bottomwear,Jeans,Men,Blue,Summer,2012,Casual,United Colors of Benetton Men Washed Blue Jeans,60,80,1535
14084,14084,14084.jpg,data/images/14084.jpg,Apparel,Apparel,Topwear,Sweaters,Men,Blue,Fall,2011,Casual,Flying Machine Men Solid Blue Sweaters,60,80,1310
53743,53743,53743.jpg,data/images/53743.jpg,Apparel,Apparel,Bottomwear,Track Pants,Women,Black,Summer,2012,Casual,ADIDAS Women Black Track Pant,60,80,3767
59279,59279,59279.jpg,data/images/59279.jpg,Accessories,Accessories,Watches,Watches,Women,Blue,Winter,2016,Casual,Titan Women Blue Watch,60,80,14192
52691,52691,52691.jpg,data/images/52691.jpg,Accessories,Accessories,Watches,Watches,Women,Brown,Winter,2016,Casual,Just Cavalli Women Brown Watch,60,80,19596
45626,45626,45626.jpg,data/images/45626.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Grey,Summer,2016,Casual,Park Avenue Men Grey Briefs,60,80,18792
4501,4501,4501.jpg,data/images/4501.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Winter,2015,Casual,Skechers Men's Arcade Midway Black Shoe,60,80,14969
2857,2857,2857.jpg,data/images/2857.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Summer,2011,Casual,Mr.Men Men's Mr.Busy Grey T-shirt,60,80,19566
28641,28641,28641.jpg,data/images/28641.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2012,Sports,Nike Men Baller Beats Black T-shirt,60,80,3276
3985,3985,3985.jpg,data/images/3985.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2011,Casual,Mr.Men Men's Strong Blue T-shirt,60,80,1711
51689,51689,51689.jpg,data/images/51689.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Blue,Winter,2016,Casual,Louis Philippe Men Oversized Sunglasses LP226-C4,60,80,18686
7519,7519,7519.jpg,data/images/7519.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2011,Sports,Nike Men's As Icon Black T-shirt,60,80,2206
27609,27609,27609.jpg,data/images/27609.jpg,Apparel,Apparel,Bottomwear,Trousers,Men,Black,Summer,2012,Casual,Scullers Men Black Trousers,60,80,2170
9483,9483,9483.jpg,data/images/9483.jpg,Accessories,Accessories,Bags,Backpacks,Unisex,Red,Fall,2011,Casual,Puma Unisex Ferrari Replica Red Backpacks,60,80,1575
49676,49676,49676.jpg,data/images/49676.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Brown,Winter,2016,Casual,United Colors of Benetton Men Sunglass,60,80,12974
8551,8551,8551.jpg,data/images/8551.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Brown,Fall,2011,Casual,Basics Men Brown T-shirt,60,80,2571
16972,16972,16972.jpg,data/images/16972.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Fall,2011,Casual,Puma Men Cooper Black Sandal,60,80,20259
55229,55229,55229.jpg,data/images/55229.jpg,Personal Care,Personal Care,Makeup,Foundation and Primer,Women,Skin,Spring,2017,Casual,Lakme Absolute White Intense Skin Cover 03,60,80,2668
19106,19106,19106.jpg,data/images/19106.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Black,Fall,2011,Ethnic,Mother Earth Women Printed Black Kurta,60,80,1470
45887,45887,45887.jpg,data/images/45887.jpg,Accessories,Accessories,Watches,Watches,Men,Steel,Winter,2016,Casual,Maxima Men Steel Watch,60,80,22806
44955,44955,44955.jpg,data/images/44955.jpg,Personal Care,Personal Care,Fragrance,Deodorant,Men,Black,Spring,2017,Casual,Kama Sutra Men Rush Deo,60,80,11882
25962,25962,25962.jpg,data/images/25962.jpg,Apparel,Apparel,Topwear,Tunics,Women,Brown,Summer,2012,Casual,Femella Women Brown Tunic,60,80,20220
14619,14619,14619.jpg,data/images/14619.jpg,Apparel,Apparel,Bottomwear,Stockings,Women,Grey,Summer,2011,Casual,United Colors of Benetton Women Solid Grey Stockings,60,80,13806
58536,58536,58536.jpg,data/images/58536.jpg,Accessories,Accessories,Eyewear,Sunglasses,Men,Metallic,Winter,2016,Casual,Miami Blues Men Sunglasses,60,80,18270
44169,44169,44169.jpg,data/images/44169.jpg,Personal Care,Personal Care,Fragrance,Deodorant,Men,Black,Spring,2017,Casual,Nike Fragrances Men On Fire Deo,60,80,2882
39733,39733,39733.jpg,data/images/39733.jpg,Apparel,Apparel,Topwear,Shirts,Women,Pink,Summer,2012,Casual,Arrow Woman Pink & Green Check Shirt,60,80,3745
41629,41629,41629.jpg,data/images/41629.jpg,Apparel,Apparel,Bottomwear,Trousers,Men,Black,Summer,2012,Formal,Mark Taylor Men Black Trousers,60,80,3008
11159,11159,11159.jpg,data/images/11159.jpg,Accessories,Accessories,Ties,Ties,Men,Blue,Fall,2011,Formal,Indigo Nation Men Black Stripe Blue Ties,60,80,1319
4992,4992,4992.jpg,data/images/4992.jpg,Apparel,Apparel,Dress,Dresses,Women,Yellow,Summer,2011,Casual,Gini and Jony Girl's Sara White Yellow Polka Dot Kidswear,60,80,1678
5840,5840,5840.jpg,data/images/5840.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Red,Summer,2011,Sports,Puma Men's Motorsport Better Red T-shirt,60,80,21132
33209,33209,33209.jpg,data/images/33209.jpg,Apparel,Apparel,Dress,Dresses,Women,White,Summer,2012,Casual,Sepia Women Printed White Dress,60,80,2044
11965,11965,11965.jpg,data/images/11965.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Fall,2012,Casual,Ganuchi Men Grey Sandals,60,80,1921
45289,45289,45289.jpg,data/images/45289.jpg,Accessories,Accessories,Watches,Watches,Women,Black,Summer,2017,Casual,CASIO Enticer Women Silver Analogue Watch LTP-1165A-1CDF SH18,60,80,1000
50569,50569,50569.jpg,data/images/50569.jpg,Apparel,Apparel,Innerwear,Trunk,Men,Brown,Summer,2016,Casual,Chromozome Men Pack of Two Brown Trunks,60,80,3448
43942,43942,43942.jpg,data/images/43942.jpg,Footwear,Footwear,Shoes,Heels,Women,Cream,Winter,2012,Casual,Catwalk Women Cream Heels,60,80,20517
28473,28473,28473.jpg,data/images/28473.jpg,Apparel,Apparel,Topwear,Tops,Women,Turquoise Blue,Summer,2012,Casual,Urban Yoga Women Printed Turquoise Blue Top,60,80,22909
55827,55827,55827.jpg,data/images/55827.jpg,Apparel,Apparel,Loungewear and Nightwear,Nightdress,Women,White,Summer,2017,Casual,SDL by Sweet Dreams Women White Printed Nightdress,60,80,2890
42890,42890,42890.jpg,data/images/42890.jpg,Accessories,Accessories,Bags,Handbags,Women,Black,Summer,2012,Casual,French Connection Women Black Sling Bag,60,80,20383
22149,22149,22149.jpg,data/images/22149.jpg,Footwear,Footwear,Sandal,Sandals,Men,Black,Fall,2011,Casual,Lee Cooper Men Black Casual Sandals,60,80,19313
2259,2259,2259.jpg,data/images/2259.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Fall,2010,Sports,ADIDAS Mens Graffiti Crew Neck Blue T-shirt,60,80,1697
48596,48596,48596.jpg,data/images/48596.jpg,Accessories,Accessories,Jewellery,Earrings,Women,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,60,80,16747
19334,19334,19334.jpg,data/images/19334.jpg,Apparel,Apparel,Topwear,Jackets,Men,Maroon,Fall,2011,Casual,United Colors of Benetton Men Check Maroon Jacket,60,80,1671
22975,22975,22975.jpg,data/images/22975.jpg,Footwear,Footwear,Shoes,Sports Shoes,Women,Black,Fall,2011,Sports,FILA Women Black Breath Sports Shoe,60,80,21729
8763,8763,8763.jpg,data/images/8763.jpg,Apparel,Apparel,Bottomwear,Track Pants,Women,Grey,Fall,2011,Sports,Puma Women's Jersey Grey Track Pant,60,80,1346
57328,57328,57328.jpg,data/images/57328.jpg,Apparel,Apparel,Innerwear,Bra,Women,Lavender,Winter,2015,Casual,Amante Lavender T-shirt Bra BCMV01,60,80,19022
14873,14873,14873.jpg,data/images/14873.jpg,Accessories,Accessories,Umbrellas,Umbrellas,Women,Purple,Summer,2011,Casual,United Colors of Benetton Women Printed Purple Umbrellas,60,80,2752
38285,38285,38285.jpg,data/images/38285.jpg,Apparel,Apparel,Topwear,Tops,Girls,Pink,Summer,2012,Casual,Kids Ville Girls Pink Printed Top,60,80,18453
25708,25708,25708.jpg,data/images/25708.jpg,Accessories,Accessories,Headwear,Caps,Unisex,Black,Summer,2014,Sports,ADIDAS Unisex Black Cap,60,80,11694
5418,5418,5418.jpg,data/images/5418.jpg,Apparel,Apparel,Topwear,Tshirts,Girls,Pink,Summer,2011,Casual,Ant Kids Girl's Pink Free Bird Kidswear,60,80,12414
1884,1884,1884.jpg,data/images/1884.jpg,Apparel,Apparel,Bottomwear,Track Pants,Men,Navy Blue,Winter,2010,Casual,FIFA Mens 1905 Heritage Collection Track Pants,60,80,14640
53788,53788,53788.jpg,data/images/53788.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Blue,Summer,2012,Casual,Puma Men Blue T-shirt,60,80,18665
46068,46068,46068.jpg,data/images/46068.jpg,Accessories,Accessories,Belts,Belts,Men,Black,Summer,2012,Casual,Lino Perros Men Black Leather Belt,60,80,18883
31906,31906,31906.jpg,data/images/31906.jpg,Apparel,Apparel,Innerwear,Briefs,Women,Turquoise Blue,Summer,2015,Casual,Heart 2 Heart Women Turquoise Blue Briefs H2H-6-2011,60,80,16617
28017,28017,28017.jpg,data/images/28017.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Black,Summer,2016,Casual,Jockey ELANCE Men Pack Of 2 Briefs 1004,60,80,2882
34448,34448,34448.jpg,data/images/34448.jpg,Footwear,Footwear,Shoes,Flats,Women,Brown,Winter,2012,Casual,Rocia Women Brown Sandals,60,80,21505
27863,27863,27863.jpg,data/images/27863.jpg,Apparel,Apparel,Topwear,Shirts,Women,Purple,Summer,2012,Casual,Scullers For Her Printed Purple Shirt,60,80,24182
19750,19750,19750.jpg,data/images/19750.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Summer,2011,Casual,Levi's Men Solid Black Tshirt,60,80,27695
49020,49020,49020.jpg,data/images/49020.jpg,Accessories,Accessories,Jewellery,Ring,Women,Silver,Fall,2012,Casual,Lucera Women Set of Two Silver Ring,60,80,2262
8307,8307,8307.jpg,data/images/8307.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Black,Summer,2012,Sports,Skechers Men's Sports Black Mustard Shoe,60,80,2067
18682,18682,18682.jpg,data/images/18682.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Black,Summer,2016,Casual,Hanes Men Black Premium Bikini Briefs,60,80,21553
8909,8909,8909.jpg,data/images/8909.jpg,Footwear,Footwear,Shoes,Casual Shoes,Unisex,Blue,Summer,2011,Casual,Puma Unisex Benecio Leather Drip Indigo Blue Casual Shoes,60,80,2072
13864,13864,13864.jpg,data/images/13864.jpg,Apparel,Apparel,Topwear,Shirts,Men,Green,Fall,2011,Casual,Scullers Men Check Green Shirts,60,80,1339
47388,47388,47388.jpg,data/images/47388.jpg,Accessories,Accessories,Bags,Mobile Pouch,Women,Silver,Fall,2012,Casual,Baggit Women Silver Micky Santa Mobile Pouch,60,80,18947
28225,28225,28225.jpg,data/images/28225.jpg,Personal Care,Personal Care,Fragrance,Deodorant,Women,Peach,Spring,2017,Casual,Playboy Women Play It Lovely Deo 150 ml,60,80,13510
8135,8135,8135.jpg,data/images/8135.jpg,Accessories,Accessories,Watches,Watches,Women,Blue,Winter,2016,Casual,Fastrack Women Core Analog White Blue Watch,60,80,1940
31308,31308,31308.jpg,data/images/31308.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Black,Summer,2012,Ethnic,W Women Black Kurta,60,80,26671
7941,7941,7941.jpg,data/images/7941.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011,Sports,Puma Men's Graphic Optic Grey T-shirt,60,80,1411
13058,13058,13058.jpg,data/images/13058.jpg,Accessories,Accessories,Watches,Watches,Women,Black,Winter,2016,Casual,Fastrack Women Funky Digits Black Watches,60,80,17656
6893,6893,6893.jpg,data/images/6893.jpg,Apparel,Apparel,Dress,Dresses,Women,Black,Summer,2011,Casual,Forever New Women Straps Black Dress,60,80,24780
20874,20874,20874.jpg,data/images/20874.jpg,Footwear,Footwear,Shoes,Sports Shoes,Men,Grey,Fall,2011,Sports,Nike Men Air Max+ 2011 Grey  Sports Shoes,60,80,62709
36911,36911,36911.jpg,data/images/36911.jpg,Accessories,Accessories,Wallets,Wallets,Men,Brown,Winter,2016,Casual,Fossil Men Brown Transit Wallet,60,80,19236
39165,39165,39165.jpg,data/images/39165.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Blue,Summer,2012,Ethnic,Aneri Women Blue Printed Kurta,60,80,2241
20048,20048,20048.jpg,data/images/20048.jpg,Accessories,Accessories,Headwear,Caps,Women,Green,Fall,2011,Casual,United Colors of Benetton Women Solid Green Cap,60,80,14248
40991,40991,40991.jpg,data/images/40991.jpg,Apparel,Apparel,Topwear,Tops,Girls,Yellow,Summer,2012,Casual,Gini and Jony Girls Milan Yellow Top,60,80,13495
58152,58152,58152.jpg,data/images/58152.jpg,Accessories,Accessories,Headwear,Caps,Unisex,Navy Blue,Fall,2012,Casual,Puma Unisex Navy Blue Foundation Cap,60,80,2801
39959,39959,39959.jpg,data/images/39959.jpg,Footwear,Footwear,Sandal,Sandals,Men,Brown,Summer,2013,Casual,GAS Men Brown Deeply Sandals,60,80,19318
59080,59080,59080.jpg,data/images/59080.jpg,Apparel,Apparel,Innerwear,Briefs,Women,White,Summer,2017,Casual,Peri Peri Women White Brief,60,80,16342
52468,52468,52468.jpg,data/images/52468.jpg,Apparel,Apparel,Innerwear,Camisoles,Women,Pink,Winter,2015,Casual,Red Rose Pink Camisole,60,80,23808
41843,41843,41843.jpg,data/images/41843.jpg,Footwear,Footwear,Shoes,Sports Shoes,Women,Blue,Summer,2012,Sports,Skechers Women Blue & Green Sports Shoes,60,80,14758
33699,33699,33699.jpg,data/images/33699.jpg,Footwear,Footwear,Shoes,Formal Shoes,Men,Brown,Winter,2012,Formal,Cobblerz Men Brown Formal Shoes,60,80,21539
15955,15955,15955.jpg,data/images/15955.jpg,Accessories,Accessories,Ties,Ties,Men,Purple,Fall,2011,Formal,Turtle Men Solid Purple Ties,60,80,1437
37239,37239,37239.jpg,data/images/37239.jpg,Footwear,Footwear,Shoes,Flats,Women,Pink,Summer,2012,Casual,United Colors of Benetton Women Pink Sandals,60,80,22206
58394,58394,58394.jpg,data/images/58394.jpg,Apparel,Apparel,Topwear,Shirts,Men,Charcoal,Summer,2012,Casual,Locomotive Men Charcoal Shirt,60,80,4010
1870,1870,1870.jpg,data/images/1870.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Black,Winter,2010,Casual,FIFA Mens 1990 World Cup Black T-shirt,60,80,5627
59246,59246,59246.jpg,data/images/59246.jpg,Accessories,Accessories,Watches,Watches,Men,White,Winter,2016,Casual,Titan Men White Watch,60,80,1351
15169,15169,15169.jpg,data/images/15169.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011,Casual,Arrow Sports Men Stripes Grey T-Shirt,60,80,2226
45619,45619,45619.jpg,data/images/45619.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Red,Summer,2013,Casual,Arrow Men Red Shoes,60,80,19142
26945,26945,26945.jpg,data/images/26945.jpg,Apparel,Apparel,Topwear,Tshirts,Women,Blue,Summer,2012,Casual,Jealous 21 Women Printed Blue T-shirt,60,80,25773
29131,29131,29131.jpg,data/images/29131.jpg,Accessories,Accessories,Eyewear,Sunglasses,Women,Black,Winter,2016,Casual,Vogue Women Black Sunglasses,60,80,18834
30820,30820,30820.jpg,data/images/30820.jpg,Apparel,Apparel,Bottomwear,Leggings,Women,Cream,Summer,2012,Ethnic,Fabindia Women Cream Leggings,60,80,17981
6269,6269,6269.jpg,data/images/6269.jpg,Apparel,Apparel,Topwear,Tshirts,Women,White,Summer,2011,Casual,Lee Women's Caroline White T-shirt,60,80,18363
27897,27897,27897.jpg,data/images/27897.jpg,Apparel,Apparel,Topwear,Tops,Women,Magenta,Summer,2012,Casual,Scullers For Her Women Magenta Top,60,80,2046
26179,26179,26179.jpg,data/images/26179.jpg,Footwear,Footwear,Shoes,Heels,Women,Gold,Winter,2012,Casual,Rocia Women Golden Heels,60,80,21300
51817,51817,51817.jpg,data/images/51817.jpg,Apparel,Apparel,Innerwear,Bra,Women,Navy Blue,Summer,2016,Casual,Bwitch Navy Blue Bra,60,80,3636
9221,9221,9221.jpg,data/images/9221.jpg,Footwear,Footwear,Flip Flops,Flip Flops,Women,Black,Fall,2011,Casual,Puma Women Coral Black Casual Slippers,60,80,1982
48106,48106,48106.jpg,data/images/48106.jpg,Apparel,Apparel,Topwear,Tshirts,Women,White,Summer,2012,Casual,French Connection Women White T-shirt,60,80,4721
54559,54559,54559.jpg,data/images/54559.jpg,Apparel,Apparel,Topwear,Tunics,Women,Red,Summer,2012,Casual,Global Desi Women Red Tunic,60,80,4687
7189,7189,7189.jpg,data/images/7189.jpg,Apparel,Apparel,Bottomwear,Jeans,Women,Blue,Fall,2011,Casual,Jealous 21 Women Rinse Wash Blue Jegging,60,80,22828
12942,12942,12942.jpg,data/images/12942.jpg,Apparel,Apparel,Topwear,Shirts,Men,Blue,Fall,2011,Casual,Basics Men Blue Slim Fit Striped Shirt,60,80,1599
13890,13890,13890.jpg,data/images/13890.jpg,Apparel,Apparel,Topwear,Tops,Women,Purple,Fall,2011,Casual,Scullers Women Solid Purple Tops,60,80,1810
3529,3529,3529.jpg,data/images/3529.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Navy Blue,Summer,2011,Casual,Myntra Men's Ear Plugs Navy Blue T-shirt,60,80,23440
19596,19596,19596.jpg,data/images/19596.jpg,Apparel,Apparel,Topwear,Tshirts,Women,White,Fall,2011,Casual,United Colors of Benetton Women Printed White T-shirt,60,80,3588
6867,6867,6867.jpg,data/images/6867.jpg,Apparel,Apparel,Topwear,Shirts,Women,Grey,Summer,2011,Casual,Forever New Women Light Brown & Grey Striped Shirt,60,80,22622
18444,18444,18444.jpg,data/images/18444.jpg,Personal Care,Personal Care,Fragrance,Fragrance Gift Set,Men,White,Spring,2017,Casual,Ed Hardy Men Fragrance Gift Set,60,80,25217
27299,27299,27299.jpg,data/images/27299.jpg,Apparel,Apparel,Topwear,Kurtas,Women,Orange,Fall,2011,Ethnic,Mother Earth Women Printed Orange Kurta,60,80,1123
9013,9013,9013.jpg,data/images/9013.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Brown,Summer,2011,Casual,Decathlon Men's Arpenaz Brown Shoe,60,80,1951
40159,40159,40159.jpg,data/images/40159.jpg,Apparel,Apparel,Topwear,Tops,Girls,Pink,Summer,2012,Casual,Gini and Jony Girls Pink Top,60,80,1913
38043,38043,38043.jpg,data/images/38043.jpg,Accessories,Accessories,Watches,Watches,Men,Silver,Winter,2016,Casual,Q&Q Attractive Men Silver Dial Watch,60,80,53229
10629,10629,10629.jpg,data/images/10629.jpg,Footwear,Footwear,Shoes,Casual Shoes,Men,Black,Fall,2011,Casual,Carlton London Men Casual Black Casual Shoes,60,80,13167
39191,39191,39191.jpg,data/images/39191.jpg,Footwear,Footwear,Shoes,Heels,Women,Red,Winter,2015,Casual,Catwalk Women Red Flats,60,80,20346
32579,32579,32579.jpg,data/images/32579.jpg,Apparel,Apparel,Topwear,Tops,Women,Turquoise Blue,Summer,2012,Casual,ONLY Women Turquoise Chiffon Top,60,80,27218
21952,21952,21952.jpg,data/images/21952.jpg,Accessories,Accessories,Bags,Handbags,Women,Brown,Winter,2015,Casual,Murcia Women Casual Brown Handbag,60,80,22653
14289,14289,14289.jpg,data/images/14289.jpg,Apparel,Apparel,Topwear,Tshirts,Men,Grey,Fall,2011,Casual,Classic Polo Men Stripes Grey Tshirts,60,80,1343
59074,59074,59074.jpg,data/images/59074.jpg,Apparel,Apparel,Innerwear,Bra,Women,White,Summer,2017,Casual,Peri Peri Women White Bra,60,80,5014
17068,17068,17068.jpg,data/images/17068.jpg,Accessories,Accessories,Belts,Belts,Women,White,Winter,2015,Casual,Lino Perros Women Check White Belt,60,80,18868
3971,3971,3971.jpg,data/images/3971.jpg,Apparel,Apparel,Topwear,Tops,Women,Purple,Summer,2011,Casual,Jealous 21 Women Purple Basic Top,60,80,22563
35338,35338,35338.jpg,data/images/35338.jpg,Accessories,Accessories,Jewellery,Pendant,Women,Green,Winter,2016,Ethnic,Fabindia Women Anusuya Green Pendant,60,80,2228
18020,18020,18020.jpg,data/images/18020.jpg,Accessories,Accessories,Belts,Belts,Women,Red,Winter,2015,Casual,Lino Perros Women Printed Red Belt,60,80,15835
17854,17854,17854.jpg,data/images/17854.jpg,Apparel,Apparel,Innerwear,Briefs,Men,Green,Summer,2016,Casual,Levis Men Boxer Green Brief,60,80,18261
