id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_filename,image_path
20055,Women,Accessories,Mufflers,Mufflers,Grey,Fall,2011.0,Casual,United Colors Of Benetton Women Grey Muffler,20055.jpg,images/20055.jpg
49093,Women,Personal Care,Lips,Lip Liner,Mauve,Spring,2017.0,Casual,Deborah 24 Ore Lip Liner 220,49093.jpg,images/49093.jpg
5015,Women,Apparel,Bottomwear,Capris,White,Summer,2016.0,Casual,Levis Kids Girls Alicia White Capris,5015.jpg,images/5015.jpg
1628,Unisex,Sporting Goods,Sports Equipment,Basketballs,Brown,Summer,2011.0,Sports,Kipsta Xtra Bounce Basketball,1628.jpg,images/1628.jpg
50487,Men,Apparel,Innerwear,Trunk,Red,Winter,2016.0,Casual,Chromozome Men Red Trunk Trunks,50487.jpg,images/50487.jpg
35424,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Dunkfest White Sports Shoes,35424.jpg,images/35424.jpg
57877,Women,Personal Care,Lips,Lip Care,Green,Spring,2017.0,Casual,Biotique Bio Lip Sunflower Balm,57877.jpg,images/57877.jpg
48313,Women,Accessories,Jewellery,Bracelet,Gold,Winter,2012.0,Casual,Pitaraa Gold Coil Bracelet,48313.jpg,images/48313.jpg
34916,Women,Apparel,Topwear,Dupatta,Black,Summer,2012.0,Ethnic,Fabindia Black Dupatta,34916.jpg,images/34916.jpg
50385,Women,Apparel,Bottomwear,Salwar and Dupatta,Pink,Fall,2012.0,Ethnic,Vishudh Women Pink Salwar and Dupatta,50385.jpg,images/50385.jpg
28226,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Playboy Men Hollywood Deo,28226.jpg,images/28226.jpg
17625,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Track Pant,17625.jpg,images/17625.jpg
46705,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Rasasi Women Bubbly Gal Perfume,46705.jpg,images/46705.jpg
4594,Unisex,Accessories,Bags,Rucksacks,Red,Winter,2015.0,Casual,Wildcraft Unisex Red & Grey Rucksack,4594.jpg,images/4594.jpg
20051,Women,Accessories,Mufflers,Mufflers,Blue,Fall,2011.0,Casual,United Colors Of Benetton Women Blue Muffler,20051.jpg,images/20051.jpg
32071,Men,Apparel,Innerwear,Boxers,Blue,Summer,2016.0,Casual,Playboy Men Blue Boxers,32071.jpg,images/32071.jpg
28970,Women,Apparel,Apparel Set,Kurta Sets,Black,Summer,2012.0,Ethnic,Biba Women Black Printed Churidar Kurta with Dupatta,28970.jpg,images/28970.jpg
56543,Women,Personal Care,Eyes,Mascara,White,Spring,2017.0,Casual,Streetwear Sheer Mascara,56543.jpg,images/56543.jpg
30197,Unisex,Accessories,Bags,Backpacks,Green,Summer,2012.0,Casual,Nike Unisex Casual Green Backpack,30197.jpg,images/30197.jpg
15950,Men,Accessories,Ties,Ties,Black,Fall,2011.0,Formal,Turtle Men Stripes Black Ties,15950.jpg,images/15950.jpg
52480,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Blue,Winter,2015.0,Casual,Red Rose Blue & Black Nightdress,52480.jpg,images/52480.jpg
30824,Women,Apparel,Bottomwear,Churidar,Grey,Summer,2012.0,Ethnic,Fabindia Women Grey Mangalgiri Churidar,30824.jpg,images/30824.jpg
33990,Women,Accessories,Scarves,Scarves,Grey,Summer,2012.0,Casual,Femella Women Printed Grey Scarf,33990.jpg,images/33990.jpg
25777,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012.0,Formal,Arrow Men Brown Suspenders,25777.jpg,images/25777.jpg
54049,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012.0,Casual,Myntra Women Navy Blue Jeggings,54049.jpg,images/54049.jpg
44016,Men,Personal Care,Bath and Body,Body Wash and Scrub,Silver,Spring,2017.0,Casual,BOSS Men Selection Shower Gel,44016.jpg,images/44016.jpg
16535,Women,Accessories,Headwear,Caps,Grey,Fall,2011.0,Casual,Probase Women Check Grey Cap,16535.jpg,images/16535.jpg
14990,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,ADIDAS Men Solid Black Sweaters,14990.jpg,images/14990.jpg
50982,Women,Apparel,Loungewear and Nightwear,Robe,Maroon,Summer,2017.0,Casual,Enamor Women Maroon Robe,50982.jpg,images/50982.jpg
12462,Men,Apparel,Topwear,Waistcoat,Brown,Fall,2011.0,Casual,Basics Men Brown Checked Waistcoat,12462.jpg,images/12462.jpg
14875,Women,Accessories,Umbrellas,Umbrellas,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Printed Purple Umbrellas,14875.jpg,images/14875.jpg
22670,Unisex,Accessories,Bags,Waist Pouch,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey & Yellow Waist Pouch,22670.jpg,images/22670.jpg
27411,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Maroon,Winter,2015.0,Casual,Jockey Women Maroon Lounge Pants,27411.jpg,images/27411.jpg
14477,Women,Footwear,Shoes,Heels,Blue,Summer,2012.0,Casual,Enroute Women Casual Blue Flats,14477.jpg,images/14477.jpg
55052,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,,Lakme Enrich Satins Lipstick 134,55052.jpg,images/55052.jpg
22329,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,John Players Men Check Grey Sweater,22329.jpg,images/22329.jpg
33501,Women,Apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Doodle Kids Girl  Pink Capris,33501.jpg,images/33501.jpg
41694,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2016.0,Casual,Superman Men Black Printed Lounge Pants,41694.jpg,images/41694.jpg
10304,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Clarks Men Vieri Deck Leather Black Sandals,10304.jpg,images/10304.jpg
15751,Men,Apparel,Innerwear,Innerwear Vests,Yellow,Summer,2016.0,Casual,Facit Men Square Neck Yellow Innerwear Vest,15751.jpg,images/15751.jpg
7107,Unisex,Accessories,Bags,Backpacks,Olive,Winter,2015.0,Casual,Wildcraft Unisex Olive Green Backpack,7107.jpg,images/7107.jpg
25789,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black/Beige Suspenders,25789.jpg,images/25789.jpg
26435,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Spice Art Women Black Handbag,26435.jpg,images/26435.jpg
37550,Girls,Apparel,Socks,Booties,Green,Summer,2012.0,Casual,Madagascar 3 Infant Girls Light Green Booties,37550.jpg,images/37550.jpg
23473,Men,Accessories,Scarves,Scarves,Red,Winter,2015.0,Casual,Lino Perros Men Red Check Scarf,23473.jpg,images/23473.jpg
35030,Women,Accessories,Stoles,Stoles,Grey,Summer,2012.0,Casual,Fabindia Women Grey Stole,35030.jpg,images/35030.jpg
29172,Girls,Apparel,Bottomwear,Skirts,Pink,Summer,2012.0,Casual,United Colors of Benetton Kids Girls Printed Pink Skirt,29172.jpg,images/29172.jpg
43072,Unisex,Accessories,Headwear,Caps,Black,Summer,2012.0,Casual,Nike Unisex Black Cap,43072.jpg,images/43072.jpg
23350,Men,Apparel,Innerwear,Boxers,Multi,Summer,2016.0,Casual,Crusoe Men Elixir Boxer Assorted Short,23350.jpg,images/23350.jpg
52525,Women,Apparel,Bottomwear,Jeggings,Red,Summer,2012.0,Casual,Pepe Jeans Women Dark Red Jeggings,52525.jpg,images/52525.jpg
16442,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,Levis Men Printed Black Sweatshirts,16442.jpg,images/16442.jpg
12289,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Formal,Genesis Men Solid Black Trousers,12289.jpg,images/12289.jpg
57731,Women,Personal Care,Lips,Lip Care,Rose,Spring,2017.0,,Lotus Herbals Velvety Rose Lip Balm,57731.jpg,images/57731.jpg
44911,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,2012.0,Casual,Puma Men Black Logo Woven Tracksuit,44911.jpg,images/44911.jpg
20365,Women,Apparel,Bottomwear,Stockings,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Solid Dark Brown Tights,20365.jpg,images/20365.jpg
53338,Men,Apparel,Innerwear,Boxers,White,Summer,2016.0,Casual,Smugglerz Men White Check Boxers,53338.jpg,images/53338.jpg
55297,Women,Personal Care,Makeup,Eyeshadow,Multi,Spring,2017.0,Casual,Lakme Absolute Eye Chromatic Night Flash Baked Eye Shadow,55297.jpg,images/55297.jpg
41000,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Blue Shorts,41000.jpg,images/41000.jpg
38968,Unisex,Accessories,Bags,Rucksacks,Yellow,Summer,2015.0,Casual,Wildcraft Unisex Yellow & Grey Rucksack,38968.jpg,images/38968.jpg
50667,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Grey Melange,Summer,2018.0,Sports,Chromozome Men Grey Melange Fashion Lounge Pants S-5145,50667.jpg,images/50667.jpg
8958,Unisex,Accessories,Water Bottle,Water Bottle,Red,Summer,2012.0,Casual,Puma Unisex fundamentals Red Water Bottle,8958.jpg,images/8958.jpg
37086,Women,Accessories,Bags,Mobile Pouch,Black,Summer,2012.0,Casual,Lino Perros Women Black Mobile Pouch,37086.jpg,images/37086.jpg
21409,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Locomotive Men Printed Grey T-shirt,21409.jpg,images/21409.jpg
57081,Women,Apparel,Topwear,Waistcoat,Blue,Summer,2012.0,Casual,Elle Women Blue Waistcoat,57081.jpg,images/57081.jpg
49092,Women,Personal Care,Lips,Lip Liner,Coffee Brown,Spring,2017.0,Casual,Deborah 24 Ore Lip Liner 219,49092.jpg,images/49092.jpg
55066,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Lakme Enrich Mattes Lipstick 420,55066.jpg,images/55066.jpg
13102,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Casual,ADIDAS Men Sf Striped Hood White Sweatshirts,13102.jpg,images/13102.jpg
25957,Women,Accessories,Scarves,Scarves,Grey,Summer,2012.0,Casual,Femella Women Light Grey Scarf,25957.jpg,images/25957.jpg
39883,Unisex,Accessories,Bags,Duffel Bag,Blue,Spring,2012.0,Casual,ADIDAS Unisex Blue Duffle Bag,39883.jpg,images/39883.jpg
38688,Women,Accessories,Bags,Clutches,Grey,Summer,2015.0,Casual,Spice Art Women Grey Clutch,38688.jpg,images/38688.jpg
57771,Women,Personal Care,Skin,Mask and Peel,White,Spring,2017.0,Casual,Lotus Herbals Claywhite Face Pack,57771.jpg,images/57771.jpg
57711,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017.0,Casual,Lotus Herbals Seduction Mocha Blast Lip Contour Definer 55,57711.jpg,images/57711.jpg
55324,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Color 'N Care Medium Brown 5N Hair Colour,55324.jpg,images/55324.jpg
18965,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,United Colors of Benetton Women Solid Pink Sweatshirt,18965.jpg,images/18965.jpg
15669,Unisex,Accessories,Bags,Laptop Bag,Black,Fall,2011.0,Casual,Belkin Unisex Vue Sleeve Black Bags,15669.jpg,images/15669.jpg
58837,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2017.0,Casual,Hakashi Men Black Cufflinks,58837.jpg,images/58837.jpg
28064,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Jockey ELANCE Men Black Trunk 1015,28064.jpg,images/28064.jpg
11529,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,United Colors Of Benetton Men Heavy Winter Grey Sweaters,11529.jpg,images/11529.jpg
49995,Women,Apparel,Innerwear,Camisoles,Beige,Winter,2015.0,Casual,Hanes Women Beige Camisole,49995.jpg,images/49995.jpg
20053,Women,Accessories,Mufflers,Mufflers,Blue,Fall,2011.0,Casual,United Colors Of Benetton Women Blue Muffler,20053.jpg,images/20053.jpg
55955,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar Old Flame Nail Lacquer 01,55955.jpg,images/55955.jpg
2390,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men's Semi Black Casual Shoe,2390.jpg,images/2390.jpg
48158,Women,Accessories,Wallets,Wallets,Red,Winter,2016.0,Casual,Fossil Women Red Wallet,48158.jpg,images/48158.jpg
59503,Women,Accessories,Jewellery,Pendant,Gold,Summer,2013.0,Casual,Lucera Gold Plated Pendant With Chain,59503.jpg,images/59503.jpg
55072,Women,Personal Care,Eyes,Mascara,Black,Spring,2017.0,Casual,Lakme Lash Artist Mascara,55072.jpg,images/55072.jpg
56161,Women,Personal Care,Eyes,Kajal and Eyeliner,Brown,Spring,2017.0,Casual,Colorbar I-Glide Cocobar Eye Pencil 02,56161.jpg,images/56161.jpg
52513,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015.0,Casual,Red Rose Women White & Blue Striped Bath Robes,52513.jpg,images/52513.jpg
1551,Unisex,Sporting Goods,Sports Equipment,Footballs,Orange,Fall,2010.0,Sports,Puma Power Cat Trainer-OB Football,1551.jpg,images/1551.jpg
44106,Men,Personal Care,Fragrance,Fragrance Gift Set,Grey,Spring,2017.0,Casual,HUGO Men Fragrance Gift Set,44106.jpg,images/44106.jpg
15963,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Casual,Turtle Solid Men Black Jacket,15963.jpg,images/15963.jpg
55256,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Summer,2019.0,Casual,Lakme Absolute Forever Silk Blacklast Eye Liner,55256.jpg,images/55256.jpg
43710,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,43710.jpg,images/43710.jpg
29345,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Probase Men Printed Navy Blue T-shirt,29345.jpg,images/29345.jpg
25736,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Wrangler Men Leather Black Wallet,25736.jpg,images/25736.jpg
47060,Women,Apparel,Bottomwear,Salwar,Blue,Summer,2012.0,Ethnic,Shree Wome Blue & White Jodhpuri Salwar,47060.jpg,images/47060.jpg
51592,Women,Apparel,Bottomwear,Jeggings,Black,Summer,2012.0,Casual,Wrangler Women Black Jeggings,51592.jpg,images/51592.jpg
27497,Women,Apparel,Innerwear,Camisoles,Black,Winter,2015.0,Casual,Jockey Women Black Camisole,27497.jpg,images/27497.jpg
50378,Women,Apparel,Bottomwear,Salwar and Dupatta,White,Summer,2012.0,Ethnic,Vishudh Women Red & White Salwar and Dupatta,50378.jpg,images/50378.jpg
40495,Women,Apparel,Bottomwear,Leggings,Olive,Summer,2012.0,Casual,Femella Women Olive Leggings,40495.jpg,images/40495.jpg
52482,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,2015.0,Casual,Red Rose Red & Black Nightdress,52482.jpg,images/52482.jpg
57097,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Elle Women Blue Capris,57097.jpg,images/57097.jpg
30738,Men,Apparel,Topwear,Nehru Jackets,Navy Blue,Summer,2012.0,Ethnic,Fabindia Men Navy Blue Bhagalpur Nehru Jacket,30738.jpg,images/30738.jpg
47044,Women,Apparel,Bottomwear,Salwar,Multi,Fall,2012.0,Ethnic,Shree Women Multi Coloured Jodhpuri Salwar,47044.jpg,images/47044.jpg
11243,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Lowrise Blue Jeans,11243.jpg,images/11243.jpg
28139,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey Melange,Winter,2016.0,Casual,Jockey SPORT Men Grey Melange Shorts 9411,28139.jpg,images/28139.jpg
56558,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017.0,,Streetwear Rose Shimmer Lip Gloss 52,56558.jpg,images/56558.jpg
44788,Men,Apparel,Innerwear,Boxers,White,Summer,2016.0,Casual,Calvin Klein Innerwear Men Blue Boxer,44788.jpg,images/44788.jpg
23228,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Aneri Women Ameesha Black Kurta,23228.jpg,images/23228.jpg
49781,Women,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2012.0,Casual,Little Miss Intimates Black Pyjama Set,49781.jpg,images/49781.jpg
9572,Unisex,Accessories,Accessories,Travel Accessory,Black,Fall,2011.0,Casual,Puma Unisex Big Cat Shoe Bag Black Bags,9572.jpg,images/9572.jpg
55350,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,Casual,Revlon Age Defying Sculpt-Logic Night Cream,55350.jpg,images/55350.jpg
30915,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Ethnic,Fabindia Women Orange Kurti,30915.jpg,images/30915.jpg
37207,Women,Apparel,Bottomwear,Jeggings,Navy Blue,Summer,2012.0,Casual,United Colors of Benetton Women Navy Blue Jeggings,37207.jpg,images/37207.jpg
26700,Women,Footwear,Sandal,Sports Sandals,Pink,Summer,2011.0,Casual,Nike Women Pink Air Deschutz Sandals,26700.jpg,images/26700.jpg
39523,Unisex,Accessories,Bags,Trolley Bag,Black,Summer,2012.0,Casual,Peter England Unisex Black One Dayer Black Trolley Bag,39523.jpg,images/39523.jpg
11985,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Fila Men Glow Black Sports Shoes,11985.jpg,images/11985.jpg
15312,Women,Footwear,Sandal,Sports Sandals,Blue,Fall,2011.0,Casual,ADIDAS Women Neo Feather Blue Sandals,15312.jpg,images/15312.jpg
37085,Women,Accessories,Bags,Mobile Pouch,Beige,Summer,2012.0,Casual,Lino Perros Women Beige Mobile Pouch,37085.jpg,images/37085.jpg
57210,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeggings,57210.jpg,images/57210.jpg
49025,Women,Accessories,Jewellery,Ring,Silver,Summer,2013.0,Casual,Lucera Women Setbof Two  Silver Ring,49025.jpg,images/49025.jpg
51206,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Enamor Women White Bra,51206.jpg,images/51206.jpg
37549,Girls,Apparel,Socks,Booties,Pink,Summer,2012.0,Casual,Madagascar 3 Infants Girls Pink Booties,37549.jpg,images/37549.jpg
19544,Men,Accessories,Gloves,Gloves,Green,Fall,2011.0,Casual,United Colors of Benetton Men Solid Green Gloves,19544.jpg,images/19544.jpg
58680,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Alayna Women Pink Kurta,58680.jpg,images/58680.jpg
36746,Boys,Apparel,Apparel Set,Clothing Set,White,Summer,2012.0,Casual,Mr.Men Boys Weeee!! White Clothing Set,36746.jpg,images/36746.jpg
30739,Men,Apparel,Topwear,Nehru Jackets,Blue,Summer,2012.0,Ethnic,Fabindia Men Reversible Blue Sleeveless Jacket,30739.jpg,images/30739.jpg
52476,Women,Apparel,Loungewear and Nightwear,Bath Robe,Blue,Winter,2015.0,Casual,Red Rose Women White & Blue Polka Dot Print Bath Robe,52476.jpg,images/52476.jpg
50658,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Charcoal,Winter,2016.0,Casual,Chromozome Men Charcoal Lounge Shorts,50658.jpg,images/50658.jpg
20068,Men,Accessories,Mufflers,Mufflers,Green,Summer,2011.0,Casual,United Colors of Benetton Men Solid Green Muffler,20068.jpg,images/20068.jpg
56176,Women,Personal Care,Makeup,Kajal and Eyeliner,Purple,Spring,2017.0,Casual,Colorbar Purple Hue Eye Liner 002,56176.jpg,images/56176.jpg
6184,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,2011.0,Casual,ADIDAS Men's Street Red Flip Flop,6184.jpg,images/6184.jpg
10365,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,United Colors of Benetton Women Short Black Dresses,10365.jpg,images/10365.jpg
55286,Women,Personal Care,Beauty Accessories,Beauty Accessory,Cream,Spring,2017.0,Casual,Lakme All Over Shimmer Gloss,55286.jpg,images/55286.jpg
18429,Unisex,Accessories,Bags,Laptop Bag,Black,Summer,2015.0,Casual,Vital Gear Unisex Black Laptop Bag,18429.jpg,images/18429.jpg
26625,Men,Footwear,Sandal,Sports Sandals,Black,Winter,2012.0,Casual,Puma Men Black Jiff II Ind Sports Sandals,26625.jpg,images/26625.jpg
10390,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Puma Women Finesse 233 White Watches,10390.jpg,images/10390.jpg
44913,Men,Apparel,Bottomwear,Track Pants,White,Summer,2012.0,Casual,Puma Men White Track Pants,44913.jpg,images/44913.jpg
6487,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Formal Leather Shoe,6487.jpg,images/6487.jpg
57773,Women,Personal Care,Skin,Mask and Peel,Lime Green,Spring,2017.0,,Lotus Herbals Frujuvenate Skin Perfecting & Rejuvenating Fruit Pack 350 g,57773.jpg,images/57773.jpg
52470,Women,Apparel,Innerwear,Camisoles,White,Winter,2015.0,Casual,Red Rose White Camisole,52470.jpg,images/52470.jpg
15060,Men,Footwear,Shoes,Formal Shoes,Brown,Summer,2013.0,Formal,Franco Leone Men Brown Formal Shoes,15060.jpg,images/15060.jpg
36365,Men,Accessories,Ties,Ties,Black,Summer,2012.0,Formal,Reid & Taylor Men Black Tie,36365.jpg,images/36365.jpg
55331,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Women Color Silk Dark Mahogany Brown Hair Colour 3RB,55331.jpg,images/55331.jpg
37574,Girls,Apparel,Socks,Booties,Pink,Summer,2012.0,Casual,Madagascar 3 Infants Girls Pink Booties,37574.jpg,images/37574.jpg
34548,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Puma Men Leather Brown Belt,34548.jpg,images/34548.jpg
57185,Women,Apparel,Topwear,Tunics,Green,Summer,2012.0,Casual,Elle Women Green Tunic,57185.jpg,images/57185.jpg
20845,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011.0,Casual,Skechers Men Navy Blue Casual Shoes,20845.jpg,images/20845.jpg
15488,Women,Footwear,Shoes,Flats,Tan,Winter,2012.0,Casual,Carlton London Women Tan Brown Boots,15488.jpg,images/15488.jpg
30733,Men,Apparel,Bottomwear,Churidar,Off White,Summer,2012.0,Ethnic,Fabindia Men Off White Churidar,30733.jpg,images/30733.jpg
51320,Unisex,Accessories,Accessories,Travel Accessory,Black,Summer,2010.0,Casual,Wildcraft Unisex Black Travel Pouch,51320.jpg,images/51320.jpg
56269,Men,Apparel,Loungewear and Nightwear,Night suits,Maroon,Summer,2016.0,Casual,SDL by Sweet Dreams Men Maroon Pyjama Set,56269.jpg,images/56269.jpg
13307,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011.0,Casual,Gini and Jony Kids Solid Black Trousers,13307.jpg,images/13307.jpg
18445,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Ed Hardy Love & Luck  Women Perfumes,18445.jpg,images/18445.jpg
26447,Women,Accessories,Bags,Clutches,Gold,Winter,2015.0,Casual,Spice Art Women Dholak Shaped Gold Clutch,26447.jpg,images/26447.jpg
20040,Women,Apparel,Bottomwear,Stockings,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Women Solid Navy Blue Tights,20040.jpg,images/20040.jpg
36278,Women,Apparel,Loungewear and Nightwear,Night suits,Lavender,Summer,2017.0,Casual,SDL by Sweet Dreams Women Lavender Night suits,36278.jpg,images/36278.jpg
50550,Men,Apparel,Innerwear,Boxers,Blue,Winter,2016.0,Casual,Chromozome Men Pack of 2 Assorted Boxers,50550.jpg,images/50550.jpg
34982,Women,Apparel,Saree,Sarees,Black,Summer,2012.0,Ethnic,Fabindia H& Printed Black Cotton Sari,34982.jpg,images/34982.jpg
