condition,model,reranked,query_type,variation_type,query_id,query_path,category,relevant_count,relevant_catalog_item_ids,retrieved_catalog_item_ids,hits_top5,P@1,P@5,P@10,R@1,R@5,R@10,Hit@1,Hit@5,Hit@10,MRR,embedding_latency_ms,search_latency_ms,rerank_latency_ms,total_latency_ms
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q049_crop,evaluation/queries/messy/messy_test_q049_crop.jpg,Apparel,6,"[9428, 9429, 9430, 9431, 9432, 9433]","[29172, 9430, 9429, 35991, 25023, 35990, 36605, 26956, 38386, 20225]",2,0.0,0.4,0.2,0.0,0.3333,0.3333,0.0,1.0,1.0,0.5,169.51,58.64,0.04,228.19
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q050_darker_lighting,evaluation/queries/messy/messy_test_q050_darker_lighting.jpg,Accessories,1,[9614],"[9614, 17485, 27013, 3718, 36768, 13432, 21867, 9081, 31164, 16088]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.02,58.08,0.039,232.13
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q051_brighter_lighting,evaluation/queries/messy/messy_test_q051_brighter_lighting.jpg,Accessories,7,"[9847, 9848, 9849, 9850, 9851, 9852, 9853]","[29391, 6508, 26945, 21302, 21839, 5524, 16645, 24820, 28616, 6476]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.14,62.26,0.041,226.44
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q052_contrast_change,evaluation/queries/messy/messy_test_q052_contrast_change.jpg,Footwear,7,"[10336, 10337, 10331, 10332, 10333, 10334, 10335]","[36532, 7627, 37028, 24454, 5623, 14911, 23663, 20389, 37359, 1691]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.89,58.43,0.043,224.37
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q053_small_rotation,evaluation/queries/messy/messy_test_q053_small_rotation.jpg,Apparel,4,"[10392, 10393, 10394, 10395]","[10394, 10395, 10393, 2296, 41023, 25466, 10205, 10204, 22624, 15925]",3,1.0,0.6,0.3,0.25,0.75,0.75,1.0,1.0,1.0,1.0,173.63,68.53,0.039,242.2
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q054_mild_perspective,evaluation/queries/messy/messy_test_q054_mild_perspective.jpg,Footwear,1,[10749],"[22498, 12757, 23699, 13854, 15981, 43848, 13851, 18885, 33351, 13853]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.01,64.79,0.04,245.84
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q055_blur,evaluation/queries/messy/messy_test_q055_blur.jpg,Apparel,1,[10778],"[22949, 38867, 8497, 1185, 6149, 22337, 15971, 21062, 3326, 17235]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.68,60.24,0.04,245.96
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q056_background_padding,evaluation/queries/messy/messy_test_q056_background_padding.jpg,Apparel,1,[10836],"[9703, 2098, 17769, 36732, 17545, 26853, 21586, 16797, 21591, 21549]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.12,59.83,0.039,225.99
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q057_crop,evaluation/queries/messy/messy_test_q057_crop.jpg,Apparel,4,"[11129, 11130, 11131, 11132]","[18686, 18835, 36128, 5033, 10157, 4336, 23669, 16463, 36787, 3317]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.15,58.11,0.039,236.3
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q058_darker_lighting,evaluation/queries/messy/messy_test_q058_darker_lighting.jpg,Accessories,3,"[11180, 11181, 11182]","[11855, 2396, 20997, 11182, 24088, 11850, 11181, 26162, 24075, 23129]",1,0.0,0.2,0.2,0.0,0.3333,0.6667,0.0,1.0,1.0,0.25,168.36,59.52,0.041,227.92
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q059_brighter_lighting,evaluation/queries/messy/messy_test_q059_brighter_lighting.jpg,Apparel,1,[11262],"[23419, 20745, 2738, 38197, 7413, 1188, 13047, 16115, 38196, 34534]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.7,59.81,0.036,238.55
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q060_contrast_change,evaluation/queries/messy/messy_test_q060_contrast_change.jpg,Footwear,1,[11286],"[11286, 31968, 13133, 14561, 43278, 38203, 7836, 32016, 34608, 8670]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,183.28,57.55,0.041,240.87
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q061_small_rotation,evaluation/queries/messy/messy_test_q061_small_rotation.jpg,Apparel,1,[11402],"[15731, 8771, 12987, 36913, 37171, 12985, 37462, 21179, 8663, 10841]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.48,60.57,0.06,244.1
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q062_mild_perspective,evaluation/queries/messy/messy_test_q062_mild_perspective.jpg,Footwear,1,[11427],"[34338, 36668, 37631, 43482, 10475, 42165, 2212, 2207, 11385, 14473]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.87,58.41,0.039,227.31
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q063_blur,evaluation/queries/messy/messy_test_q063_blur.jpg,Apparel,1,[11563],"[17762, 33165, 3493, 43007, 7097, 20415, 13637, 22948, 29573, 3025]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.15,60.74,0.039,225.93
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q064_background_padding,evaluation/queries/messy/messy_test_q064_background_padding.jpg,Footwear,1,[11720],"[34592, 18935, 37407, 9951, 43689, 2977, 5399, 29747, 1557, 39846]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.77,59.46,0.04,225.27
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q065_crop,evaluation/queries/messy/messy_test_q065_crop.jpg,Accessories,4,"[11890, 11891, 11892, 11893]","[20542, 6267, 11892, 24195, 6275, 24158, 6276, 24652, 10354, 11195]",1,0.0,0.2,0.1,0.0,0.25,0.25,0.0,1.0,1.0,0.3333,162.91,62.61,0.036,225.56
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q066_darker_lighting,evaluation/queries/messy/messy_test_q066_darker_lighting.jpg,Apparel,1,[12094],"[42726, 41064, 32842, 7253, 8888, 40173, 42443, 32989, 28544, 7201]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.42,60.74,0.039,227.2
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q067_brighter_lighting,evaluation/queries/messy/messy_test_q067_brighter_lighting.jpg,Apparel,1,[12152],"[7206, 41647, 28596, 41390, 32433, 7390, 9468, 14265, 7392, 4595]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.83,58.76,0.041,226.63
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q068_contrast_change,evaluation/queries/messy/messy_test_q068_contrast_change.jpg,Apparel,2,"[12508, 12509]","[31468, 16080, 11388, 14939, 12440, 34699, 27198, 8829, 24019, 24018]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.68,61.29,0.039,223.01
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q069_small_rotation,evaluation/queries/messy/messy_test_q069_small_rotation.jpg,Apparel,11,"[12544, 12545, 12535, 12536, 12537, 12538, 12539, 12540, 12541, 12542, 12543]","[11308, 808, 35984, 17477, 15405, 12403, 10319, 16017, 20656, 12545]",0,0.0,0.0,0.1,0.0,0.0,0.0909,0.0,0.0,1.0,0.1,166.23,60.11,0.04,226.37
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q070_mild_perspective,evaluation/queries/messy/messy_test_q070_mild_perspective.jpg,Footwear,7,"[12757, 12758, 12759, 12760, 12761, 12762, 12763]","[27142, 122, 135, 12761, 3810, 6098, 24694, 27264, 24455, 34215]",1,0.0,0.2,0.1,0.0,0.1429,0.1429,0.0,1.0,1.0,0.25,174.77,60.66,0.039,235.47
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q071_blur,evaluation/queries/messy/messy_test_q071_blur.jpg,Apparel,1,[12780],"[19864, 3493, 43332, 20887, 9202, 24981, 39784, 10930, 10926, 11946]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.86,60.42,0.04,239.32
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q072_background_padding,evaluation/queries/messy/messy_test_q072_background_padding.jpg,Apparel,3,"[12848, 12846, 12847]","[14897, 10150, 22951, 11940, 10584, 13670, 25724, 30330, 39508, 33752]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.67,58.34,0.039,221.05
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q073_crop,evaluation/queries/messy/messy_test_q073_crop.jpg,Accessories,5,"[13195, 13196, 13197, 13198, 13199]","[16193, 16187, 14755, 11986, 11985, 17007, 10872, 11981, 33570, 10412]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.35,60.54,0.041,226.94
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q074_darker_lighting,evaluation/queries/messy/messy_test_q074_darker_lighting.jpg,Apparel,4,"[13300, 13301, 13302, 13303]","[7372, 34755, 13302, 15812, 19904, 27911, 33582, 23845, 42758, 39980]",1,0.0,0.2,0.1,0.0,0.25,0.25,0.0,1.0,1.0,0.3333,164.15,69.1,0.038,233.29
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q075_brighter_lighting,evaluation/queries/messy/messy_test_q075_brighter_lighting.jpg,Footwear,2,"[13521, 13522]","[13522, 32829, 6677, 8860, 9115, 39600, 14790, 24135, 5195, 2103]",1,1.0,0.2,0.1,0.5,0.5,0.5,1.0,1.0,1.0,1.0,162.53,62.89,0.068,225.49
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q076_contrast_change,evaluation/queries/messy/messy_test_q076_contrast_change.jpg,Apparel,1,[13802],"[13802, 14601, 12794, 24074, 6806, 21845, 34721, 14785, 12801, 42019]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,165.32,58.91,0.037,224.27
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q077_small_rotation,evaluation/queries/messy/messy_test_q077_small_rotation.jpg,Apparel,12,"[13931, 13932, 13933, 13934, 13935, 13936, 13937, 13938, 13939, 13940, 13941, 13942]","[30406, 4721, 13937, 30168, 10980, 5051, 28868, 31913, 16616, 16364]",1,0.0,0.2,0.1,0.0,0.0833,0.0833,0.0,1.0,1.0,0.3333,164.01,60.11,0.038,224.16
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q078_mild_perspective,evaluation/queries/messy/messy_test_q078_mild_perspective.jpg,Accessories,4,"[14000, 14001, 14002, 14003]","[14003, 22577, 10035, 14002, 10029, 14438, 3446, 12058, 10032, 10027]",2,1.0,0.4,0.2,0.25,0.5,0.5,1.0,1.0,1.0,1.0,165.06,59.69,0.039,224.78
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q079_blur,evaluation/queries/messy/messy_test_q079_blur.jpg,Apparel,2,"[14236, 14237]","[5095, 42514, 19498, 20916, 2801, 28604, 14134, 25759, 18367, 31321]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.51,59.23,0.041,222.78
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q080_background_padding,evaluation/queries/messy/messy_test_q080_background_padding.jpg,Footwear,1,[14261],"[37802, 7527, 9654, 7197, 32685, 34384, 34325, 23890, 24673, 39993]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.7,60.3,0.039,224.04
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q081_crop,evaluation/queries/messy/messy_test_q081_crop.jpg,Footwear,1,[14308],"[34009, 36668, 8237, 38669, 8981, 14754, 23978, 28258, 18007, 5643]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.23,60.65,0.04,231.92
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q082_darker_lighting,evaluation/queries/messy/messy_test_q082_darker_lighting.jpg,Apparel,2,"[14421, 14422]","[11359, 38772, 40216, 31211, 18881, 18807, 17524, 19892, 14127, 25982]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.42,63.76,0.039,235.22
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q083_brighter_lighting,evaluation/queries/messy/messy_test_q083_brighter_lighting.jpg,Footwear,1,[14606],"[491, 338, 2915, 13244, 331, 14694, 359, 25777, 371, 3623]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.13,60.74,0.04,225.91
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q084_contrast_change,evaluation/queries/messy/messy_test_q084_contrast_change.jpg,Apparel,1,[14641],"[14641, 22159, 36527, 21189, 15169, 32173, 20972, 3432, 12025, 37823]",1,1.0,0.2,0.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.25,64.48,0.041,230.77
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q085_small_rotation,evaluation/queries/messy/messy_test_q085_small_rotation.jpg,Apparel,2,"[14774, 14775]","[1455, 10509, 34129, 39177, 16234, 1148, 35026, 32538, 17243, 26047]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.15,58.96,0.04,223.15
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q086_mild_perspective,evaluation/queries/messy/messy_test_q086_mild_perspective.jpg,Apparel,3,"[14833, 14834, 14835]","[554, 36149, 22214, 3414, 3403, 14834, 15258, 36654, 12049, 27824]",0,0.0,0.0,0.1,0.0,0.0,0.3333,0.0,0.0,1.0,0.1667,176.29,58.2,0.04,234.54
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q087_blur,evaluation/queries/messy/messy_test_q087_blur.jpg,Footwear,2,"[14912, 14911]","[2553, 24470, 4080, 4098, 39554, 42192, 42195, 43260, 9979, 2202]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.06,60.2,0.04,223.3
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q088_background_padding,evaluation/queries/messy/messy_test_q088_background_padding.jpg,Apparel,1,[15622],"[33894, 13589, 15376, 1320, 6068, 43869, 17962, 28442, 32720, 14762]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.02,61.0,0.041,238.06
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q089_crop,evaluation/queries/messy/messy_test_q089_crop.jpg,Apparel,2,"[15882, 15883]","[35300, 5267, 17267, 35692, 8904, 28522, 33869, 40555, 16005, 42606]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.8,60.58,0.04,228.42
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q090_darker_lighting,evaluation/queries/messy/messy_test_q090_darker_lighting.jpg,Apparel,4,"[15992, 15993, 15994, 15995]","[20018, 20012, 752, 5051, 741, 13938, 4721, 37318, 20011, 33681]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.3,59.14,0.039,224.48
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q091_brighter_lighting,evaluation/queries/messy/messy_test_q091_brighter_lighting.jpg,Apparel,2,"[16242, 16243]","[10419, 10416, 38670, 11379, 10417, 11380, 677, 39436, 3568, 3589]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.13,60.27,0.082,225.48
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q092_contrast_change,evaluation/queries/messy/messy_test_q092_contrast_change.jpg,Footwear,1,[16357],"[5810, 5801, 22999, 9546, 12135, 26788, 6195, 11089, 19493, 22225]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.38,60.91,0.039,227.32
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q093_small_rotation,evaluation/queries/messy/messy_test_q093_small_rotation.jpg,Footwear,8,"[16514, 16515, 16516, 16517, 16518, 16519, 16520, 16521]","[29248, 23936, 3817, 31612, 22064, 27130, 6023, 28853, 35767, 29726]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.82,59.77,0.039,224.63
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q094_mild_perspective,evaluation/queries/messy/messy_test_q094_mild_perspective.jpg,Accessories,4,"[16868, 16869, 16870, 16871]","[14014, 16869, 13795, 19513, 14506, 18608, 18600, 17185, 17181, 26353]",1,0.0,0.2,0.1,0.0,0.25,0.25,0.0,1.0,1.0,0.5,163.05,58.15,0.038,221.23
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q095_blur,evaluation/queries/messy/messy_test_q095_blur.jpg,Accessories,5,"[16942, 16943, 16944, 16945, 16946]","[13555, 30647, 13556, 32882, 34271, 19962, 800, 32880, 8671, 32055]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.12,61.58,0.039,227.74
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q096_background_padding,evaluation/queries/messy/messy_test_q096_background_padding.jpg,Apparel,4,"[17040, 17041, 17038, 17039]","[17367, 26266, 471, 17040, 1822, 29609, 19745, 41175, 24239, 10108]",1,0.0,0.2,0.1,0.0,0.25,0.25,0.0,1.0,1.0,0.25,180.2,57.73,0.037,237.97
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q097_crop,evaluation/queries/messy/messy_test_q097_crop.jpg,Accessories,4,"[17056, 17057, 17058, 17055]","[16998, 2354, 90, 13483, 36240, 26147, 12323, 14468, 26376, 13510]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.26,57.65,0.041,246.96
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q098_darker_lighting,evaluation/queries/messy/messy_test_q098_darker_lighting.jpg,Apparel,1,[17491],"[835, 22120, 11074, 22121, 1749, 19744, 21896, 17038, 29381, 31317]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.96,58.79,0.042,247.79
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q099_brighter_lighting,evaluation/queries/messy/messy_test_q099_brighter_lighting.jpg,Apparel,7,"[17554, 17555, 17556, 17557, 17558, 17559, 17560]","[19395, 2683, 2888, 25904, 2688, 2684, 2706, 2703, 25903, 2687]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.01,62.66,0.037,226.71
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q100_contrast_change,evaluation/queries/messy/messy_test_q100_contrast_change.jpg,Personal Care,1,[17959],"[21833, 17959, 11062, 17841, 19546, 21592, 12038, 19357, 18849, 39597]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,167.17,59.31,0.042,226.52
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q101_small_rotation,evaluation/queries/messy/messy_test_q101_small_rotation.jpg,Apparel,1,[18596],"[13192, 23355, 8457, 3826, 3860, 29224, 7835, 42375, 26800, 22088]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.04,61.33,0.042,242.42
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q102_mild_perspective,evaluation/queries/messy/messy_test_q102_mild_perspective.jpg,Apparel,1,[18615],"[37752, 43637, 30247, 18216, 14394, 11691, 43004, 10509, 11622, 6870]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.27,59.85,0.044,239.17
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q103_blur,evaluation/queries/messy/messy_test_q103_blur.jpg,Footwear,1,[18619],"[24260, 33792, 10943, 28290, 5135, 25294, 39742, 1643, 39525, 31507]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.25,60.72,0.039,225.0
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q104_background_padding,evaluation/queries/messy/messy_test_q104_background_padding.jpg,Accessories,6,"[18825, 18826, 18827, 18828, 18829, 18830]","[43, 14114, 14112, 23498, 11649, 2927, 14388, 23069, 2926, 30292]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.98,59.53,0.038,227.56
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q105_crop,evaluation/queries/messy/messy_test_q105_crop.jpg,Apparel,1,[18914],"[6071, 946, 18914, 13101, 4541, 25838, 34732, 42943, 13897, 29814]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,168.48,59.18,0.037,227.7
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q106_darker_lighting,evaluation/queries/messy/messy_test_q106_darker_lighting.jpg,Accessories,1,[18941],"[40319, 32237, 17579, 17578, 17271, 18941, 34476, 15519, 31836, 42722]",0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,1.0,0.1667,168.16,62.1,0.039,230.3
ResNet baseline — messy test,ResNet-50,False,messy,brighter_lighting,messy_test_q107_brighter_lighting,evaluation/queries/messy/messy_test_q107_brighter_lighting.jpg,Accessories,2,"[19235, 19236]","[12074, 5593, 19003, 42941, 30541, 37724, 20781, 16645, 38610, 18025]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.98,58.49,0.04,233.51
ResNet baseline — messy test,ResNet-50,False,messy,contrast_change,messy_test_q108_contrast_change,evaluation/queries/messy/messy_test_q108_contrast_change.jpg,Apparel,1,[19245],"[33112, 33913, 19245, 30511, 11703, 12209, 7381, 13107, 31561, 27253]",1,0.0,0.2,0.1,0.0,1.0,1.0,0.0,1.0,1.0,0.3333,164.57,62.06,0.039,226.66
ResNet baseline — messy test,ResNet-50,False,messy,small_rotation,messy_test_q109_small_rotation,evaluation/queries/messy/messy_test_q109_small_rotation.jpg,Footwear,1,[19459],"[30069, 410, 28998, 10308, 405, 15320, 5803, 5435, 35839, 36532]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.12,59.44,0.04,224.6
ResNet baseline — messy test,ResNet-50,False,messy,mild_perspective,messy_test_q110_mild_perspective,evaluation/queries/messy/messy_test_q110_mild_perspective.jpg,Apparel,2,"[19549, 19550]","[19549, 19550, 22968, 22966, 4996, 4995, 4994, 4993, 7292, 26032]",2,1.0,0.4,0.2,0.5,1.0,1.0,1.0,1.0,1.0,1.0,163.16,60.39,0.037,223.59
ResNet baseline — messy test,ResNet-50,False,messy,blur,messy_test_q111_blur,evaluation/queries/messy/messy_test_q111_blur.jpg,Apparel,5,"[19639, 19640, 19641, 19642, 19643]","[17390, 7828, 17396, 20415, 3983, 4947, 16254, 12784, 2446, 25208]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.27,57.98,0.057,224.3
ResNet baseline — messy test,ResNet-50,False,messy,background_padding,messy_test_q112_background_padding,evaluation/queries/messy/messy_test_q112_background_padding.jpg,Apparel,1,[19666],"[10817, 20130, 17012, 20205, 11275, 29007, 7253, 1797, 20129, 3488]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.23,61.95,0.037,227.22
ResNet baseline — messy test,ResNet-50,False,messy,crop,messy_test_q113_crop,evaluation/queries/messy/messy_test_q113_crop.jpg,Apparel,2,"[19681, 19682]","[23637, 43842, 37862, 5897, 5896, 5895, 3334, 27652, 4556, 35511]",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.2,59.28,0.04,223.53
ResNet baseline — messy test,ResNet-50,False,messy,darker_lighting,messy_test_q114_darker_lighting,evaluation/queries/messy/messy_test_q114_darker_lighting.jpg,Accessories,3,"[19717, 19718, 19719]","[19718, 19169, 26434, 37676, 15722, 21521, 19167, 41479, 27895, 12642]",1,1.0,0.2,0.1,0.3333,0.3333,0.3333,1.0,1.0,1.0,1.0,162.5,61.42,0.039,223.96
